IDP_Agreed_Upon,acq_wf,age,age_bucket,age_delta,availability,career_segment,clearance_level,competency_id,competency_name,devcom_center,development_level,domain,first_name,focus,frequency,full_name,gender,govt_svc,high_edu_achieved,id,last_name,new_acq_wf,num_competencies,num_projects,personnel_type,phone,race,real_email,ret_age,specialization,state,utilization,years_to_retire_age,yrs_to_retire_bucket
TRUE,TRUE,44,40-49,22,40,Armaments,Top Secret,7,"Fuzing, Guidance & Controls, Seekers & Scalable Effects",AC,2 - Mid,Science & Technology,Stacey,Business,2,Stacey Liepins,Female,15.495185,Bachelors,83,Liepins,TRUE,2,2,Civilian,865-870-4125,White,Stacey.Liepins2@mail.mil,53.504815,,NJ,60,10,05-10
FALSE,,57,50-59,35,80,C5ISR,None,15,Power & Energy,C5ISR,5 - Management,Science & Technology,Seward,,4,Seward Burrow,Male,16.380222,Bachelors,84,Burrow,TRUE,4,1,Contractor,642-481-9432,White,Seward.Burrow.ctr@mail.mil,62,,MD,20,5,0-5
TRUE,,40,40-49,18,40,Armaments,Secret,8,"Ballistics, Targeting, Stabilization & Automation",AC,4 - Senior Technical Expert,Science & Technology,Wanda,,5,Wanda Walthew,Male,0.298469,Masters,85,Walthew,TRUE,5,2,Contractor,182-370-4116,White,Wanda.Walthew.ctr@mail.mil,62,,NJ,60,22,20-25
TRUE,,35,30-39,13,100,,None,71,Sustainment Engineering,ARL,2 - Mid,Lifecycle Engineering,Chrisy,,2,Chrisy Todarini,Female,2.275663,Doctorate,86,Todarini,TRUE,2,,Contractor,489-993-6874,White,Chrisy.Todarini.ctr@mail.mil,57.724337,,MD,,23,20-25
TRUE,TRUE,31,30-39,9,,Aviation & Missile,Secret,4,Aerial Autonomy,AvMC,1 - Junior,Science & Technology,Garv,Engineering Technician,1,Garv Cescon,Male,5.715783,Bachelors,87,Cescon,TRUE,1,3,Civilian,291-245-2966,Non-White,Garv.Cescon3@mail.mil,50.284217,,AL,100,19,15-20
TRUE,,45,40-49,23,,,Top Secret,39,Cyber Resilience,C5ISR,3 - Senior,Data & Analysis,Simonette,,3,Simonette Liddall,Male,5.650432,Bachelors,88,Liddall,FALSE,3,2,Contractor,202-960-8237,White,Simonette.Liddall.ctr@mail.mil,62,,MD,100,17,15-20
TRUE,TRUE,37,30-39,15,20,Soldier,None,22,Individual/ Collective Protection,SC,4 - Senior Technical Expert,Science & Technology,Florencia,Scientists Engineers and Analysts (SEA),5,Florencia Riceards,Female,11.735409,Bachelors,89,Riceards,TRUE,5,1,Civilian,,White,Florencia.Riceards7@mail.mil,50.264591,Computer Engineering,MA,80,13,10-15
TRUE,TRUE,40,40-49,18,20,Aviation & Missile,Top Secret,3,"Propulsion, Explosives, Energetics & Warheads",AvMC,1 - Junior,Science & Technology,Joleen,Scientists Engineers and Analysts (SEA),1,Joleen Hazel,Female,1.111506,Bachelors,90,Hazel,TRUE,1,1,Civilian,232-584-0092,Non-White,Joleen.Hazel7@mail.mil,62,General Engineering,AL,80,22,20-25
FALSE,,57,50-59,35,,,Top Secret,42,Propulsion Sciences,GvSC,3 - Senior,Foundational Research,Stewart,,3,Stewart Pendrey,Female,29.891727,Bachelors,91,Pendrey,TRUE,3,3,Contractor,574-369-0467,Non-White,Stewart.Pendrey.ctr@mail.mil,57,,MI,100,,0-5
TRUE,,54,50-59,32,,Chem-Bio,None,20,CB Agent Handling & Surety,CBC,2 - Mid,Science & Technology,Conney,,2,Conney Reader,Male,1.538593,Doctorate,92,Reader,FALSE,2,3,Contractor,105-684-8336,White,Conney.Reader.ctr@mail.mil,62,,MD,100,8,05-10
TRUE,,21,20-29,-1,40,,None,75,Data Science,AC,2 - Mid,Lifecycle Engineering,Olivero,,2,Olivero Bussell,Female,,Masters,93,Bussell,TRUE,2,2,Contractor,328-239-1428,Non-White,Olivero.Bussell.ctr@mail.mil,46,,NJ,60,25,20-25
TRUE,FALSE,41,40-49,19,100,Armaments,Top Secret,8,"Ballistics, Targeting, Stabilization & Automation",AC,1 - Junior,Science & Technology,Ninnette,Scientists Engineers and Analysts (SEA),1,Ninnette Puleque,Female,16.260454,Masters,94,Puleque,FALSE,1,,Civilian,724-403-1613,White,Ninnette.Puleque10@mail.mil,49.739546,Mechanical Engineering,NJ,,9,05-10
TRUE,TRUE,63,60+,41,,,Top Secret,32,Leading People,C5ISR,3 - Senior,Leadership,Antonietta,Scientists Engineers and Analysts (SEA),3,Antonietta Finnan,Male,32.444351,Masters,95,Finnan,TRUE,3,1,Civilian,330-661-6995,White,Antonietta.Finnan7@mail.mil,63,General Engineering,MD,100,,0-5
TRUE,,36,30-39,14,,,Top Secret,47,Network & Information Sciences,ARL,2 - Mid,Foundational Research,Jozef,,2,Jozef Derobert,Female,12.211268,Bachelors,96,Derobert,TRUE,2,2,Contractor,606-382-2100,Non-White,Jozef.Derobert.ctr@mail.mil,48.788732,,MD,100,13,10-15
TRUE,TRUE,53,50-59,31,60,,Secret,43,Protection Sciences,ARL,5 - Management,Foundational Research,Alastair,Scientists Engineers and Analysts (SEA),4,Alastair Baitman,Male,4.853793,Masters,97,Baitman,FALSE,4,1,Civilian,,White,Alastair.Baitman7@mail.mil,62,General Engineering,MD,40,9,05-10
TRUE,,51,50-59,29,,,Secret,62,Safety,GvSC,2 - Mid,Business,Zaccaria,,2,Zaccaria Wilson,Male,15.832649,Masters,98,Wilson,FALSE,2,1,Contractor,515-385-4301,White,Zaccaria.Wilson.ctr@mail.mil,60.167351,,MI,100,9,05-10
TRUE,FALSE,44,40-49,22,,Ground Vehicle,Top Secret,27,Survivability & Protection,GvSC,5 - Management,Science & Technology,Sybyl,Scientists Engineers and Analysts (SEA),4,Sybyl Asser,Male,7.34348,Bachelors,99,Asser,TRUE,4,2,Civilian,468-961-7430,White,Sybyl.Asser2@mail.mil,61.65652,General Engineering,MI,100,18,15-20
TRUE,FALSE,58,50-59,36,,,Secret,63,Security,DAC,5 - Management,Business,Berna,Scientists Engineers and Analysts (SEA),4,Berna Castel,Male,28.726947,Bachelors,100,Castel,TRUE,4,3,Civilian,387-699-6973,White,Berna.Castel3@mail.mil,58,General Engineering,MD,100,,0-5
FALSE,TRUE,36,30-39,14,100,,Secret,32,Leading People,AC,2 - Mid,Leadership,Katalin,Scientists Engineers and Analysts (SEA),2,Katalin Bolzmann,Male,12.024838,Bachelors,101,Bolzmann,TRUE,2,,Civilian,921-960-5961,White,Katalin.Bolzmann6@mail.mil,48.975162,Electronics Engineering,NJ,,13,10-15
TRUE,TRUE,49,40-49,27,,,Secret,40,Electronics Warfare (EW) Threat Defense,DAC,3 - Senior,Data & Analysis,Mabel,Scientists Engineers and Analysts (SEA),3,Mabel Codeman,Male,23.893499,Bachelors,102,Codeman,TRUE,3,1,Civilian,785-289-0607,White,Mabel.Codeman9@mail.mil,50.106501,General Engineering,MD,100,1,0-5
TRUE,,50,50-59,28,,,TS-SCI,38,Human Engineering and Performance,DAC,3 - Senior,Data & Analysis,Bernardo,,3,Bernardo Bloxholm,Male,8.058123,Masters,103,Bloxholm,TRUE,3,3,Contractor,428-444-0142,White,Bernardo.Bloxholm.ctr@mail.mil,62,,MD,100,12,10-15
TRUE,,23,20-29,1,,,None,57,Info Mgmt,AvMC,1 - Junior,Business,Padriac,,1,Padriac Bazoche,Male,0.591732,Bachelors,104,Bazoche,TRUE,1,3,Contractor,804-431-2236,Non-White,Padriac.Bazoche.ctr@mail.mil,47.408268,,AL,100,24,20-25
TRUE,,42,40-49,20,40,,Secret,68,Acquisition Prototyping & Integration,AvMC,5 - Management,Lifecycle Engineering,Ashleigh,,4,Ashleigh Baigent,Female,18.288453,Bachelors,105,Baigent,TRUE,4,2,Contractor,272-580-1245,White,Ashleigh.Baigent.ctr@mail.mil,48.711547,,AL,60,7,05-10
TRUE,TRUE,31,30-39,9,100,,TS-SCI,61,Strategic Planning and Communications,AC,1 - Junior,Business,Aile,Scientists Engineers and Analysts (SEA),1,Aile ducarme,Male,4.143457,Bachelors,106,ducarme,TRUE,1,,Civilian,889-948-2575,White,Aile.ducarme1@mail.mil,51.856543,Materials Engineering,NJ,,21,20-25
TRUE,,46,40-49,24,,Ground Vehicle,None,30,Electronics & Power Management,GvSC,5 - Management,Science & Technology,Merry,,4,Merry Crebo,Female,7.900389,Doctorate,107,Crebo,FALSE,4,3,Contractor,424-614-9410,White,Merry.Crebo.ctr@mail.mil,62,,MI,100,16,15-20
TRUE,,64,60+,42,60,Ground Vehicle,Secret,30,Electronics & Power Management,GvSC,4 - Senior Technical Expert,Science & Technology,Christiana,,5,Christiana Dome,Male,36.984864,Bachelors,108,Dome,TRUE,5,1,Contractor,972-280-8737,White,Christiana.Dome.ctr@mail.mil,64,,MI,40,,0-5
TRUE,,59,50-59,37,20,Armaments,Secret,9,Materials & Structures,AC,3 - Senior,Science & Technology,Doralia,,3,Doralia Ipsly,Male,19.048154,Bachelors,109,Ipsly,TRUE,3,2,Contractor,916-505-5620,White,Doralia.Ipsly.ctr@mail.mil,62,,NJ,80,3,0-5
TRUE,,18,20-29,-4,60,,None,53,EEO/D&I,AvMC,1 - Junior,Business,Keri,,1,Keri Malacrida,Male,,Bachelors,110,Malacrida,FALSE,1,1,Contractor,187-197-7706,White,Keri.Malacrida.ctr@mail.mil,43,,AL,40,25,20-25
TRUE,,25,20-29,3,20,Armaments,Secret,9,Materials & Structures,AC,3 - Senior,Science & Technology,Heidie,,3,Heidie Gouly,Female,1.861773,Masters,111,Gouly,TRUE,3,2,Contractor,640-411-1701,Non-White,Heidie.Gouly.ctr@mail.mil,48.138227,,NJ,80,23,20-25
TRUE,,27,20-29,5,40,,Secret,75,Data Science,AC,1 - Junior,Lifecycle Engineering,Kimble,,1,Kimble Richardt,Male,4.493937,Masters,112,Richardt,TRUE,1,2,Contractor,,White,Kimble.Richardt.ctr@mail.mil,47.506063,,NJ,60,21,20-25
TRUE,TRUE,56,50-59,34,,C5ISR,None,10,Networking,C5ISR,3 - Senior,Science & Technology,Rudyard,Scientists Engineers and Analysts (SEA),3,Rudyard Hucquart,Male,1.775154,Bachelors,113,Hucquart,FALSE,3,3,Civilian,299-134-4323,Non-White,Rudyard.Hucquart10@mail.mil,62,Electrical Engineering,MD,100,6,05-10
TRUE,TRUE,46,40-49,24,,,TS-SCI,69,Packaging,AC,5 - Management,Lifecycle Engineering,Quinlan,Scientists Engineers and Analysts (SEA),4,Quinlan Cabble,Female,6.258249,Bachelors,114,Cabble,FALSE,4,2,Civilian,269-965-7745,White,Quinlan.Cabble10@mail.mil,62,Mechanical Engineering,NJ,100,16,15-20
TRUE,TRUE,33,30-39,11,,,Secret,54,Human Resources,DAC,2 - Mid,Business,Humfrey,Scientists Engineers and Analysts (SEA),2,Humfrey Willett,Female,8.280744,Bachelors,115,Willett,FALSE,2,3,Civilian,821-236-6717,White,Humfrey.Willett2@mail.mil,49.719256,Computer Engineering,MD,100,17,15-20
TRUE,TRUE,23,20-29,1,100,,None,63,Security,AC,1 - Junior,Business,Dede,Scientists Engineers and Analysts (SEA),1,Dede Wapol,Female,0.409972,Bachelors,116,Wapol,FALSE,1,,Civilian,986-779-5661,White,Dede.Wapol10@mail.mil,47.590028,Mechanical Engineering,NJ,,25,20-25
TRUE,,59,50-59,37,,Aviation & Missile,Top Secret,4,Aerial Autonomy,AvMC,3 - Senior,Science & Technology,Blythe,,3,Blythe Conaghy,Female,1.995172,Doctorate,117,Conaghy,TRUE,3,2,Contractor,801-315-9821,Non-White,Blythe.Conaghy.ctr@mail.mil,62,,AL,100,3,0-5
TRUE,,29,20-29,7,40,,TS-SCI,52,Contract/ Acquisitions,DAC,1 - Junior,Business,Davy,,1,Davy McFater,Female,2.234056,Masters,118,McFater,TRUE,1,2,Contractor,355-403-4669,Non-White,Davy.McFater.ctr@mail.mil,51.765944,,MD,60,23,20-25
TRUE,,36,30-39,14,60,,TS-SCI,58,Intelligence,AvMC,3 - Senior,Business,Chen,,3,Chen O' Faherty,Male,8.375085,Bachelors,119,O' Faherty,TRUE,3,1,Contractor,,Non-White,Chen.O' Faherty.ctr@mail.mil,52.624915,,AL,40,17,15-20
TRUE,FALSE,37,30-39,15,40,,None,54,Human Resources,GvSC,5 - Management,Business,Alfreda,Scientists Engineers and Analysts (SEA),4,Alfreda Grigori,Female,14.647358,Masters,120,Grigori,TRUE,4,1,Civilian,162-266-7782,Non-White,Alfreda.Grigori4@mail.mil,47.352642,Electronics Engineering,MI,60,10,05-10
TRUE,TRUE,22,20-29,,20,Aviation & Missile,None,2,Materials & Structures,AvMC,1 - Junior,Science & Technology,Emili,Scientists Engineers and Analysts (SEA),1,Emili Blampy,Female,,Bachelors,121,Blampy,FALSE,1,1,Civilian,699-873-8527,Non-White,Emili.Blampy2@mail.mil,47,Aerospace Engineering,AL,80,25,20-25
TRUE,FALSE,21,20-29,-1,,,None,70,Production & Manufacturing,AC,2 - Mid,Lifecycle Engineering,Stefa,Business,2,Stefa Badini,Male,,Bachelors,122,Badini,TRUE,2,2,Civilian,111-432-1510,White,Stefa.Badini7@mail.mil,46,,NJ,100,25,20-25
TRUE,,59,50-59,37,100,,None,36,Results Driven ,AC,4 - Senior Technical Expert,Leadership,Melvyn,,5,Melvyn Bosquet,Female,21.059004,Masters,123,Bosquet,TRUE,5,,Contractor,436-193-5230,White,Melvyn.Bosquet.ctr@mail.mil,62,,NJ,,3,0-5
TRUE,,61,60+,39,40,,Top Secret,44,Ballistics Sciences,ARL,3 - Senior,Foundational Research,Vanna,,3,Vanna Cadden,Female,30.226073,Bachelors,124,Cadden,FALSE,3,2,Contractor,966-311-3831,White,Vanna.Cadden.ctr@mail.mil,61,,MD,60,,0-5
TRUE,FALSE,31,30-39,9,40,Aviation & Missile,Top Secret,4,Aerial Autonomy,AvMC,2 - Mid,Science & Technology,Aland,Scientists Engineers and Analysts (SEA),2,Aland Kidby,Female,7.115654,Bachelors,125,Kidby,TRUE,2,1,Civilian,101-176-4165,Non-White,Aland.Kidby9@mail.mil,48.884346,Computer Science,AL,60,18,15-20
TRUE,,45,40-49,23,20,,Secret,45,Materials & Manufacturing Sciences,ARL,2 - Mid,Foundational Research,Hillery,,2,Hillery Fragino,Male,10.672981,Bachelors,126,Fragino,TRUE,2,2,Contractor,497-119-2423,White,Hillery.Fragino.ctr@mail.mil,59.327019,,MD,80,14,10-15
TRUE,TRUE,41,40-49,19,100,,Secret,65,Program Management,ARL,5 - Management,Lifecycle Engineering,Rafa,Scientists Engineers and Analysts (SEA),4,Rafa Choffin,Male,10.815693,Doctorate,127,Choffin,TRUE,4,,Civilian,792-192-9436,Non-White,Rafa.Choffin6@mail.mil,55.184307,Computer Engineering,MD,,14,10-15
TRUE,,52,50-59,30,,Ground Vehicle,Secret,27,Survivability & Protection,GvSC,3 - Senior,Science & Technology,Mortie,,3,Mortie Pagett,Male,7.664972,Bachelors,128,Pagett,TRUE,3,3,Contractor,768-614-4646,White,Mortie.Pagett.ctr@mail.mil,62,,MI,100,10,05-10
TRUE,TRUE,54,50-59,32,,Aviation & Missile,None,5,Air Defense Sensor Tech,AvMC,5 - Management,Science & Technology,Astrix,Engineering Technician,4,Astrix Treneer,Male,8.817926,Bachelors,129,Treneer,FALSE,4,1,Civilian,686-518-4131,White,Astrix.Treneer8@mail.mil,62,,AL,100,8,05-10
FALSE,TRUE,57,50-59,35,20,,Secret,43,Protection Sciences,ARL,4 - Senior Technical Expert,Foundational Research,Gratiana,Scientists Engineers and Analysts (SEA),5,Gratiana Flieg,Female,1.902142,Doctorate,130,Flieg,TRUE,5,1,Civilian,544-421-4006,White,Gratiana.Flieg9@mail.mil,62,General Engineering,MD,80,5,0-5
TRUE,TRUE,48,40-49,26,80,Aviation & Missile,None,2,Materials & Structures,AvMC,5 - Management,Science & Technology,Melicent,Scientists Engineers and Analysts (SEA),4,Melicent Foro,Female,0.838005,Bachelors,131,Foro,TRUE,4,1,Civilian,568-282-3397,White,Melicent.Foro9@mail.mil,62,General Engineering,AL,20,14,10-15
TRUE,TRUE,38,30-39,16,40,Aviation & Missile,Secret,1,"Fuzing, Guidance, Controls, Seekers",ARL,1 - Junior,Science & Technology,Alvin,Scientists Engineers and Analysts (SEA),1,Alvin Raeburn,Male,13.171681,Doctorate,132,Raeburn,TRUE,1,1,Civilian,121-716-6174,Non-White,Alvin.Raeburn9@mail.mil,49.828319,Physical Science,MD,60,12,10-15
TRUE,TRUE,50,50-59,28,40,Ground Vehicle,Secret,27,Survivability & Protection,GvSC,3 - Senior,Science & Technology,Gwenny,Scientists Engineers and Analysts (SEA),3,Gwenny Mulchrone,Male,17.537939,Bachelors,133,Mulchrone,FALSE,3,2,Civilian,788-211-6663,White,Gwenny.Mulchrone8@mail.mil,57.462061,Mechanical Engineering,MI,60,7,05-10
TRUE,TRUE,49,40-49,27,,,None,54,Human Resources,DAC,5 - Management,Business,Teresita,Scientists Engineers and Analysts (SEA),4,Teresita Fitkin,Female,19.390492,Bachelors,134,Fitkin,FALSE,4,1,Civilian,377-576-6896,White,Teresita.Fitkin5@mail.mil,54.609508,Electronics Engineering,MD,100,6,05-10
TRUE,TRUE,32,30-39,10,20,,Secret,75,Data Science,ARL,2 - Mid,Lifecycle Engineering,Skip,Scientists Engineers and Analysts (SEA),2,Skip McDowell,Male,2.490733,Bachelors,135,McDowell,FALSE,2,2,Civilian,676-896-6935,White,Skip.McDowell4@mail.mil,54.509267,Materials Engineering,MD,80,23,20-25
TRUE,,47,40-49,25,60,C5ISR,Top Secret,12,Cyber,C5ISR,5 - Management,Science & Technology,Elysee,,4,Elysee Warner,Female,7.156055,Bachelors,136,Warner,TRUE,4,1,Contractor,624-352-2457,White,Elysee.Warner.ctr@mail.mil,62,,MD,40,15,10-15
TRUE,,64,60+,42,,C5ISR,TS-SCI,15,Power & Energy,C5ISR,3 - Senior,Science & Technology,Jeremy,,3,Jeremy Warwicker,Male,32.547788,Bachelors,137,Warwicker,TRUE,3,1,Contractor,244-367-9333,White,Jeremy.Warwicker.ctr@mail.mil,64,,MD,100,,0-5
TRUE,,33,30-39,11,80,Soldier,TS-SCI,23,Material Science – Fiber/Textile,SC,1 - Junior,Science & Technology,Tobit,,1,Tobit Derrington,Female,10.75138,Bachelors,138,Derrington,FALSE,1,1,Contractor,703-974-3170,White,Tobit.Derrington.ctr@mail.mil,47.24862,,MA,20,14,10-15
TRUE,TRUE,36,30-39,14,,,None,62,Safety,GvSC,5 - Management,Business,Mateo,Scientists Engineers and Analysts (SEA),4,Mateo Jenkinson,Female,13.287288,Masters,139,Jenkinson,FALSE,4,2,Civilian,359-984-2641,White,Mateo.Jenkinson2@mail.mil,47.712712,General Engineering,MI,100,12,10-15
TRUE,TRUE,59,50-59,37,40,,Secret,45,Materials & Manufacturing Sciences,GvSC,5 - Management,Foundational Research,Dirk,Engineering Technician,4,Dirk Truesdale,Male,5.697741,Bachelors,140,Truesdale,FALSE,4,1,Civilian,622-869-0976,White,Dirk.Truesdale6@mail.mil,62,,MI,60,3,0-5
TRUE,TRUE,30,30-39,8,40,Armaments,Secret,9,Materials & Structures,AC,2 - Mid,Science & Technology,Harwell,Scientists Engineers and Analysts (SEA),2,Harwell Pilbeam,Male,0.867231,Bachelors,141,Pilbeam,TRUE,2,2,Civilian,595-180-1093,Non-White,Harwell.Pilbeam5@mail.mil,54.132769,General Engineering,NJ,60,24,20-25
TRUE,,46,40-49,24,20,Armaments,Secret,7,"Fuzing, Guidance & Controls, Seekers & Scalable Effects",AC,4 - Senior Technical Expert,Science & Technology,Kelli,,5,Kelli Hritzko,Female,3.655422,Masters,142,Hritzko,TRUE,5,2,Contractor,186-986-3762,Non-White,Kelli.Hritzko.ctr@mail.mil,62,,NJ,80,16,15-20
TRUE,,61,60+,39,20,,Secret,38,Human Engineering and Performance,DAC,3 - Senior,Data & Analysis,Jae,,3,Jae Balassi,Male,16.157022,Masters,143,Balassi,FALSE,3,2,Military,887-490-1321,Non-White,Jae.Balassi9@mail.mil,62,,MD,80,1,0-5
TRUE,TRUE,48,40-49,26,,Chem-Bio,Secret,17,Material Sciences,CBC,4 - Senior Technical Expert,Science & Technology,Lynne,Business,5,Lynne Dutteridge,Male,20.733369,Masters,144,Dutteridge,TRUE,5,2,Civilian,116-956-6003,Non-White,Lynne.Dutteridge10@mail.mil,52.266631,,MD,100,4,0-5
TRUE,TRUE,36,30-39,14,,,Secret,46,Computational Sciences,ARL,1 - Junior,Foundational Research,Filippa,Scientists Engineers and Analysts (SEA),1,Filippa Kretschmer,Female,11.209197,Masters,145,Kretschmer,TRUE,1,3,Civilian,246-684-4620,White,Filippa.Kretschmer8@mail.mil,49.790803,General Engineering,MD,100,14,10-15
TRUE,,52,50-59,30,,,Secret,36,Results Driven ,DAC,3 - Senior,Leadership,Erinn,,3,Erinn Ladyman,Male,28.371369,Masters,146,Ladyman,TRUE,3,1,Contractor,864-354-5715,White,Erinn.Ladyman.ctr@mail.mil,52,,MD,100,,0-5
TRUE,,33,30-39,11,60,,Secret,63,Security,AC,2 - Mid,Business,Artie,,2,Artie Alflat,Male,6.09136,Bachelors,147,Alflat,TRUE,2,1,Contractor,,White,Artie.Alflat.ctr@mail.mil,51.90864,,NJ,40,19,15-20
TRUE,FALSE,39,30-39,17,,Armaments,Secret,7,"Fuzing, Guidance & Controls, Seekers & Scalable Effects",AC,5 - Management,Science & Technology,Sully,Business,4,Sully Forst,Male,4.59248,Bachelors,148,Forst,FALSE,4,2,Civilian,600-217-2294,Non-White,Sully.Forst7@mail.mil,59.40752,,NJ,100,20,15-20
TRUE,,22,20-29,,20,Aviation & Missile,None,2,Materials & Structures,AvMC,2 - Mid,Science & Technology,Cece,,2,Cece Nutt,Male,,Bachelors,149,Nutt,TRUE,2,1,Contractor,813-954-8310,White,Cece.Nutt.ctr@mail.mil,47,,AL,80,25,20-25
TRUE,TRUE,30,30-39,8,,Aviation & Missile,None,3,"Propulsion, Explosives, Energetics & Warheads",AvMC,2 - Mid,Science & Technology,Aubrey,Scientists Engineers and Analysts (SEA),2,Aubrey Aldrich,Male,5.922573,Bachelors,150,Aldrich,FALSE,2,1,Civilian,747-949-7386,Non-White,Aubrey.Aldrich5@mail.mil,49.077427,Physical Science,AL,100,19,15-20
TRUE,FALSE,51,50-59,29,40,Armaments,TS-SCI,6,"Warheads, Propulsion, Energetics, Explosives & Pyrotechnics",AC,3 - Senior,Science & Technology,Tatum,Engineering Technician,3,Tatum Beade,Female,19.182823,Masters,151,Beade,FALSE,3,1,Civilian,186-221-1588,White,Tatum.Beade1@mail.mil,56.817177,,NJ,60,6,05-10
TRUE,,51,50-59,29,,,Top Secret,62,Safety,GvSC,4 - Senior Technical Expert,Business,Thalia,,5,Thalia Fayerman,Female,3.675698,Masters,152,Fayerman,TRUE,5,2,Contractor,424-198-6610,White,Thalia.Fayerman.ctr@mail.mil,62,,MI,100,11,10-15
TRUE,,65,60+,43,,Armaments,Top Secret,9,Materials & Structures,AC,3 - Senior,Science & Technology,Joceline,,3,Joceline Siggins,Female,17.980592,Bachelors,153,Siggins,TRUE,3,2,Contractor,392-409-2106,White,Joceline.Siggins.ctr@mail.mil,65,,NJ,100,,0-5
TRUE,,57,50-59,35,,Chem-Bio,Top Secret,20,CB Agent Handling & Surety,CBC,5 - Management,Science & Technology,Daniela,,4,Daniela Dineen,Male,17.371212,Associates,154,Dineen,TRUE,4,3,Contractor,,White,Daniela.Dineen.ctr@mail.mil,62,,MD,100,5,0-5
TRUE,,42,40-49,20,,,None,73,Test and Evaluation,C5ISR,3 - Senior,Lifecycle Engineering,Matthieu,,3,Matthieu Corde,Female,2.900402,Bachelors,155,Corde,TRUE,3,1,Contractor,138-931-9109,White,Matthieu.Corde.ctr@mail.mil,62,,MD,100,20,15-20
FALSE,TRUE,56,50-59,34,40,Aviation & Missile,Secret,5,Air Defense Sensor Tech,AvMC,2 - Mid,Science & Technology,Courtnay,Business,2,Courtnay Weller,Male,29.67291,Bachelors,156,Weller,TRUE,2,2,Civilian,260-584-6785,White,Courtnay.Weller3@mail.mil,56,,AL,60,,0-5
TRUE,,35,30-39,13,60,,TS-SCI,75,Data Science,AC,1 - Junior,Lifecycle Engineering,Danya,,1,Danya Giblett,Female,9.59801,Bachelors,157,Giblett,TRUE,1,1,Military,622-157-0285,White,Danya.Giblett10@mail.mil,50.40199,,NJ,40,15,10-15
TRUE,TRUE,48,40-49,26,,Armaments,None,6,"Warheads, Propulsion, Energetics, Explosives & Pyrotechnics",AC,3 - Senior,Science & Technology,Paulette,Scientists Engineers and Analysts (SEA),3,Paulette Pardon,Male,20.544338,Bachelors,158,Pardon,TRUE,3,3,Civilian,574-451-6850,Non-White,Paulette.Pardon2@mail.mil,52.455662,General Engineering,NJ,100,4,0-5
TRUE,,43,40-49,21,,Chem-Bio,None,19,Detection & Decontamination,CBC,5 - Management,Science & Technology,Ross,,4,Ross Riping,Male,17.707851,Associates,159,Riping,TRUE,4,2,Contractor,,White,Ross.Riping.ctr@mail.mil,50.292149,,MD,100,7,05-10
TRUE,,61,60+,39,20,,Top Secret,47,Network & Information Sciences,ARL,3 - Senior,Foundational Research,Wren,,3,Wren Brasseur,Female,34.803489,Doctorate,160,Brasseur,FALSE,3,2,Contractor,,Non-White,Wren.Brasseur.ctr@mail.mil,61,,MD,80,,0-5
FALSE,TRUE,34,30-39,12,,,Secret,75,Data Science,DAC,2 - Mid,Lifecycle Engineering,Dan,Business,2,Dan Lacroux,Male,5.219529,Bachelors,161,Lacroux,TRUE,2,3,Civilian,576-138-1390,White,Dan.Lacroux8@mail.mil,53.780471,,MD,100,20,15-20
TRUE,FALSE,36,30-39,14,,Chem-Bio,TS-SCI,18,Threat Agent Science & Toxicology,CBC,3 - Senior,Science & Technology,Vergil,Scientists Engineers and Analysts (SEA),3,Vergil Rens,Male,2.001073,Doctorate,162,Rens,TRUE,3,1,Civilian,761-683-3079,White,Vergil.Rens7@mail.mil,58.998927,Chemical Engineering,MD,100,23,20-25
TRUE,TRUE,60,60+,38,20,Aviation & Missile,None,5,Air Defense Sensor Tech,AvMC,4 - Senior Technical Expert,Science & Technology,Bertrando,Scientists Engineers and Analysts (SEA),5,Bertrando Thrustle,Female,26.311614,Bachelors,163,Thrustle,FALSE,5,1,Civilian,349-824-2928,White,Bertrando.Thrustle5@mail.mil,60,General Engineering,AL,80,,0-5
TRUE,TRUE,53,50-59,31,,,None,69,Packaging,AC,3 - Senior,Lifecycle Engineering,Joey,Scientists Engineers and Analysts (SEA),3,Joey Cousens,Female,2.877054,Masters,164,Cousens,FALSE,3,2,Civilian,796-546-4573,White,Joey.Cousens5@mail.mil,62,Electronics Engineering,NJ,100,9,05-10
